id;type;score;bedrooms;type_bedroom;beds;type_bed;baths;type_bath;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
25850003;Rental unit in Madrid ;4.82;2;bedroom;2;bed;1;bath;157287119;Gemma;Retiro;PacÃ­fico;4.040.208;-367.698;Entire home/apt;103;2;217;12/11/2023;3.24;2;196;66;VT-8662
26591408;Rental unit in Madrid ;4.82;2;bedroom;2;bed;1;bath;5700613;Andres;Centro;Palacio;4.041.868;-371.199;Entire home/apt;111;6;116;11/28/2023;1.77;12;69;25;
26706081;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;201063090;Andres;Centro;Palacio;4.042.071;-371.211;Entire home/apt;123;7;85;12/09/2023;1.29;1;75;20;
26766429;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;201263514;Vita;Hortaleza;Pinar del Rey;4.047.202;-36.365;Private room;30;2;131;11/15/2023;2.04;1;7;14;
27130156;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;3540591;Max;Centro;Universidad;4.042.598;-370.473;Entire home/apt;71;30;22;7/12/2023;0.34;12;178;8;
27321061;Rental unit in Madrid ;4.82;2;bedroom;3;bed;2;bath;10648744;60 Balconies;Centro;Justicia;4.042.174;-369.264;Entire home/apt;561;1;96;11/17/2023;1.48;3;7;17;
28397360;Rental unit in Madrid ;4.82;2;bedroom;2;bed;1;bath;164713866;Marta;Centro;Sol;4.041.691;-370.044;Entire home/apt;126;1;199;12/01/2023;3.2;4;78;74;
28457605;Rental unit in Madrid ;4.82;1;bedroom;4;bed;1;bath;14573633;Co Javier;Latina;Aluche;4.040.195;-376.045;Entire home/apt;130;1;11;11/17/2019;0.17;6;291;0;VT-5668
29047105;Tiny home in Madrid ;4.82;1;bedroom;1;bed;1;private_bath;218234159;Bascuas;TetuÃ¡n;Bellas Vistas;4.045.118;-370.584;Private room;84;2;11;9/14/2023;0.18;8;253;2;VT-9879
29128161;Rental unit in Madrid ;4.82;3;bedroom;3;bed;1;bath;53904887;Gorka;TetuÃ¡n;Bellas Vistas;4.045.183;-370.425;Entire home/apt;125;2;99;3/08/2020;1.57;1;0;0;VT-9810
29655491;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;218234159;Bascuas;TetuÃ¡n;Bellas Vistas;4.045.298;-370.392;Entire home/apt;86;2;61;11/19/2023;0.99;8;351;15;VT-10119
29728677;Bed and breakfast in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;223653546;Patricia;Puente de Vallecas;San Diego;4.038.298;-36.677;Private room;31;1;49;11/18/2023;0.79;1;79;15;
30761904;Serviced apartment in Madrid ;4.82;2;bedroom;4;bed;2;bath;228209721;Eric;Centro;Universidad;4.042.531;-370.661;Entire home/apt;261;1;403;12/05/2023;8.12;5;355;127;
31010888;Rental unit in Madrid ;4.82;2;bedroom;4;bed;2;bath;8631882;Proarquinsa;Arganzuela;Acacias;4.040.333;-370.589;Entire home/apt;120;3;38;10/29/2023;0.66;5;65;14;VT-3334
31051926;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1.5;shared_bath;231947475;Sandro;Puente de Vallecas;Numancia;4.039.733;-366.611;Private room;29;1;157;12/03/2023;2.6;1;37;13;
31558756;Rental unit in Madrid ;4.82;3;bedroom;5;bed;2;bath;236541436;Marcelo;Centro;Sol;404.161;-370.845;Entire home/apt;307;2;292;12/03/2023;4.97;4;64;68;VT-6740
31662916;Condo in Madrid ;4.82;3;bedroom;8;bed;2;bath;236541436;Marcelo;Centro;Sol;4.041.609.192;-3.708.374.023;Entire home/apt;314;2;231;12/08/2023;3.93;4;100;48;
31929342;Hostel in Madrid ;4.82;1;bedroom;2;bed;1;private_bath;35308941;Rodriguez;Centro;Cortes;4.041.458;-370.169;Hotel room;93;1;49;10/27/2023;1.52;7;319;19;
33736696;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;40877988;Raul;ChamartÃ­n;El Viso;4.044.871;-368.901;Entire home/apt;91;2;148;12/07/2023;2.6;116;0;59;VT-11147
34777058;Rental unit in Madrid ;4.82;2;bedroom;3;bed;3;bath;51592261;Catamarina Corporacion, S.L.U.;Centro;Sol;4.041.805;-370.534;Entire home/apt;350;2;22;6/05/2023;0.4;3;148;1;
34838238;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;95742883;Miguela;Carabanchel;Vista Alegre;4.038.556;-37.456;Private room;50;1;20;11/12/2023;0.36;1;0;9;
35439773;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;266675448;Clea;Carabanchel;OpaÃ±el;4.038.773;-372.278;Private room;26;1;72;11/02/2023;3.21;1;84;33;
36760070;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;261590283;Arsenio David;Latina;Campamento;4.039.803;-377.435;Private room;25;1;119;12/14/2023;2.23;3;1;38;
36793147;Serviced apartment in Madrid ;4.82;3;bedroom;5;bed;2;bath;228209721;Eric;Centro;Universidad;4.042.582;-370.787;Entire home/apt;433;1;50;10/28/2023;1.04;5;261;23;
36970745;Rental unit in Madrid ;4.82;1;studio;1;bed;1;shared_bath;229965424;Herve;Barajas;TimÃ³n;4.046.966;-358.444;Private room;79;1;79;7/26/2020;1.48;2;365;0;
37251987;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;195681119;MarÃ­a;Centro;Palacio;4.041.502;-370.929;Entire home/apt;90;4;84;11/12/2023;1.65;5;84;21;VT-12818
37326804;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1.5;shared_bath;148002879;MarÃ­a Cristina;Salamanca;Goya;4.042.716;-367.887;Private room;30;1;11;11/27/2019;0.21;1;52;0;
37441389;Rental unit in Madrid ;4.82;3;bedroom;5;bed;2;bath;17598912;Maria;San Blas - Canillejas;Rejas;4.044.609;-358.831;Entire home/apt;115;2;34;5/02/2023;0.67;1;0;3;VT-12454
37940179;Rental unit in Madrid ;4.82;3;bedroom;3;bed;2;bath;291253690;Fran Y Marta;Centro;Embajadores;4.040.935;-369.625;Entire home/apt;153;1;66;11/26/2023;1.27;247;269;32;
38659192;Rental unit in Madrid ;4.82;2;bedroom;2;bed;2;bath;294229909;Canaan Xibanya 1;Centro;Palacio;404.191;-370.969;Entire home/apt;249;2;11;12/04/2022;0.22;11;171;0;
39019749;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;16173184;AylÃ­n;Centro;Palacio;4.040.846;-371.437;Entire home/apt;130;3;72;12/10/2023;2.86;1;150;35;
39551407;Rental unit in Madrid ;4.82;3;bedroom;3;bed;1;bath;186521332;Miriam;Centro;Cortes;4.041.305;-369.479;Entire home/apt;146;1;72;10/29/2023;1.49;10;1;32;
39717480;Serviced apartment in Madrid ;4.82;2;bedroom;3;bed;2.5;bath;305260999;Pablo;Centro;Palacio;4.042.155;-370.863;Entire home/apt;274;1;291;12/12/2023;6.05;10;0;85;B88457544
39722328;Rental unit in Madrid ;4.82;3;bedroom;5;bed;2;bath;36503894;Marta Y Enrique;Centro;Palacio;4.041.258;-370.843;Entire home/apt;183;1;150;12/05/2023;3;23;0;44;
40188912;Rental unit in Madrid ;4.82;3;bedroom;4;bed;2;bath;310385679;Javier;Centro;Embajadores;4.041.154;-37.029;Entire home/apt;289;1;78;11/20/2023;1.62;1;253;27;VT-10953
40853536;Loft in Madrid ;4.82;1;bedroom;2;bed;1;bath;34350904;Antonio;Hortaleza;Valdefuentes;4.050.834;-365.481;Entire home/apt;108;5;56;12/01/2023;1.16;6;37;12;
41007467;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;private_bath;12581938;Silvia;Retiro;Estrella;4.041.111;-366.305;Private room;43;2;10;12/03/2023;0.21;2;0;5;
41165777;Rental unit in Madrid ;4.82;4;bedroom;4;bed;3.5;bath;9583715;Caridad;ChamberÃ­;Gaztambide;4.043.179;-371.526;Entire home/apt;325;3;11;10/05/2023;0.54;1;80;6;
42676354;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;339983176;SmARQ (Dafne);Arganzuela;Acacias;4.039.962;-370.265;Entire home/apt;80;3;56;12/11/2023;1.74;1;282;31;
43459870;casa particular in Madrid ;4.82;1;bedroom;1;bed;1;private_bath;276566466;JosÃ© Manuel;Fuencarral - El Pardo;Valverde;40.505.707;-3.669.897;Private room;56;1;11;11/27/2023;0.55;1;166;6;
43796793;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;350127817;Enrique;Centro;Palacio;4.042.073;-37.091;Entire home/apt;111;3;188;11/30/2023;4.48;1;74;59;
44230229;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;180747612;Marlon;Centro;Universidad;4.042.347;-370.082;Private room;38;1;212;12/11/2023;5.16;1;156;94;
44928238;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;25779103;David & Sergio;Salamanca;Guindalera;4.043.184;-366.583;Entire home/apt;69;2;208;12/01/2023;5.15;2;234;51;
45178219;Guesthouse in Madrid ;4.82;2;bedroom;1;bed;1;shared_bath;364858088;Mariza;TetuÃ¡n;Valdeacederas;404.655;-369.765;Private room;35;1;17;10/31/2023;0.43;1;163;10;
45219962;Condo in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;365287280;Manu;Carabanchel;Vista Alegre;4.038.686;-37.463;Private room;31;1;65;12/09/2023;1.68;1;80;25;
44772201;Bed and breakfast in Madrid ;4.82;1;bedroom;1;bed;0;shared_bath;7819408;Esteban;Centro;Universidad;4.042.104;-3.702.181;Private room;113;1;96;10/10/2023;2.76;5;254;13;
45531428;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;15163971;Mende;Centro;Cortes;4.041.593;-370.066;Entire home/apt;88;1;178;11/25/2023;4.53;9;0;53;
46068195;Loft in Madrid ;4.82;1;studio;1;bed;1;bath;329629714;Alvaro;Centro;Embajadores;4.040.824;-370.943;Entire home/apt;76;2;190;12/10/2023;5.02;25;0;77;
47196304;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;shared_bath;162354533;Maritza;ChamartÃ­n;Ciudad JardÃ­n;4.044.737;-367.805;Private room;39;1;131;12/10/2023;4.85;1;294;71;
47972331;casa particular in Madrid ;4.82;1;bedroom;1;bed;1;private_bath;13877443;Karen;ChamartÃ­n;Nueva EspaÃ±a;4.046.078;-368.577;Private room;28;270;22;7/30/2023;0.85;2;124;12;
48099045;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;329533276;;Salamanca;Recoletos;4.042.776;-368.425;Entire home/apt;141;1;34;11/27/2023;1.13;5;0;20;
48131490;Rental unit in Madrid ;4.82;3;bedroom;12;bed;2;bath;23603298;HeimaHomes;Retiro;NiÃ±o JesÃºs;4.041.476;-367.673;Entire home/apt;190;1;67;11/26/2023;3.09;22;0;38;
48269599;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;389537871;Dan;Centro;Universidad;4.042.177;-370.549;Entire home/apt;96;2;167;12/03/2023;4.95;1;154;71;
48424035;Rental unit in Madrid ;4.82;2;bedroom;1;bed;1;bath;28786243;Emilio;Centro;Justicia;4.042.224;-369.861;Entire home/apt;190;1;33;10/20/2023;1.03;75;215;10;
49377078;Loft in Madrid ;4.82;1;studio;1;bed;1;bath;329629714;Alvaro;Centro;Embajadores;4.040.762;-370.871;Entire home/apt;69;2;168;12/11/2023;5.28;25;59;70;
49921177;Rental unit in Madrid ;4.82;3;bedroom;5;bed;3;bath;402549590;Apartamento;Centro;Palacio;4.041.679;-370.928;Entire home/apt;274;3;33;10/09/2023;1.12;1;81;15;
49726154;Rental unit in Madrid ;4.82;1;studio;1;bed;1;bath;390624636;Mun;Centro;Universidad;4.042.105;-370.135;Entire home/apt;80;4;113;11/21/2023;3.63;7;346;45;
50025021;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;377605855;MIT House;Salamanca;Guindalera;404.423;-366.224;Entire home/apt;98;1;22;12/02/2023;0.75;291;351;8;500.201.910.519
50729508;Condo in Madrid ;4.82;6;bedroom;6;bed;2;bath;85664504;Alfonso;Centro;Embajadores;4.041.073;-370.737;Entire home/apt;435;20;11;7/31/2023;0.38;10;225;7;
50997493;Condo in Madrid ;4.82;1;bedroom;1;bed;1;private_bath;30809772;Osnel;Centro;Justicia;4.042.104.066;-3.696.000.152;Private room;80;2;17;11/26/2023;1.85;4;317;17;
51301865;Rental unit in Madrid ;4.82;2;bedroom;3;bed;2;bath;105690674;Pedro;Arganzuela;Palos de Moguer;4.040.439;-370.051;Entire home/apt;105;14;11;7/04/2023;0.55;1;11;6;
51368390;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;121490753;Sergio;Puente de Vallecas;San Diego;4.038.464;-366.604;Entire home/apt;45;15;11;10/12/2023;0.44;2;9;6;
51445216;Rental unit in Madrid ;4.82;1;bedroom;0;bed;1;shared_bath;62563127;Cinthya;Puente de Vallecas;EntrevÃ­as;4.037.699;-366.408;Private room;60;2;17;12/09/2022;0.6;2;42;0;
51699174;Serviced apartment in Madrid ;4.82;1;bedroom;1;bed;1.5;shared_bath;339033229;JosÃ©;ChamberÃ­;Trafalgar;4.043.727;-370.248;Private room;70;1;82;12/13/2023;4.63;2;352;54;
51702554;Aparthotel in Madrid ;4.82;1;bedroom;1;bed;1;private_bath;418858537;Bob;Centro;Universidad;4.042.336.655;-3.700.917.959;Private room;155;1;87;11/06/2023;3.21;7;329;8;
51702569;Rental unit in Madrid ;4.82;3;bedroom;4;bed;3;bath;106591951;Luxa Home;Salamanca;Goya;4.042.253;-367.969;Entire home/apt;649;1;50;10/22/2023;1.79;56;0;22;
51758714;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;107335103;Amazinn Places;Centro;Universidad;4.042.633;-370.994;Entire home/apt;75;1;73;8/27/2023;2.62;115;357;8;
52416211;Rental unit in Madrid ;4.82;2;bedroom;2;bed;1;bath;403999274;Pablo Javier;Centro;Embajadores;4.041.106;-369.922;Entire home/apt;130;1;73;11/27/2023;2.75;3;0;36;
52467954;Rental unit in Madrid ;4.82;1;bedroom;4;bed;1;bath;424303103;Miguel;Centro;Sol;4.041.672;-370.779;Entire home/apt;317;3;33;10/16/2023;1.25;2;13;10;
52663382;Rental unit in Madrid ;4.82;2;bedroom;3;bed;2;bath;22321820;Vanrays;Centro;Justicia;404.239;-369.791;Entire home/apt;167;4;45;12/03/2023;1.77;31;317;18;VT7202
52920631;Bed and breakfast in Madrid ;4.82;1;bedroom;2;bed;1;private_bath;424576670;BegoÃ±a;Hortaleza;Valdefuentes;4.048.407;-36.346;Private room;64;1;33;11/18/2023;1.3;7;155;10;
53018750;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;28038703;Luxury Rentals Madrid;Centro;Cortes;4.041.383;-369.901;Entire home/apt;144;3;11;9/22/2023;0.61;101;154;8;
53043869;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;59589523;Adrian;Centro;Justicia;40.421.776;-3.700.145;Private room;62;2;88;12/11/2023;3.41;1;170;40;
53290836;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1.5;bath;104634483;Freddy;Arganzuela;Acacias;4.040.122;-370.217;Entire home/apt;90;4;11;7/03/2023;0.47;1;43;2;
53439341;Rental unit in Madrid ;4.82;3;bedroom;4;bed;2;bath;58180200;Apartamentos Ifema S.L.;Hortaleza;Pinar del Rey;4.047.094;-364.373;Entire home/apt;250;4;11;12/01/2023;0.46;11;25;5;
53593281;Loft in Madrid ;4.82;3;bedroom;1;bed;2.5;shared_bath;37728622;Alberto;Centro;Embajadores;4.040.843;-36.949;Private room;86;1;61;11/24/2023;2.48;7;178;31;
53601780;Loft in Madrid ;4.82;3;bedroom;1;bed;2;shared_bath;37728622;Alberto;Centro;Embajadores;4.040.682;-369.662;Private room;95;1;55;11/15/2023;2.22;7;0;20;
53746842;Rental unit in Madrid ;4.82;2;bedroom;2;bed;1;bath;434384611;Maria Y Jorge;ChamberÃ­;Arapiles;4.043.502;-370.963;Entire home/apt;80;3;180;12/04/2023;7.36;5;74;79;
53898049;Hostel in Madrid ;4.82;1;bedroom;1;bed;1;private_bath;18181859;Emba Room;Arganzuela;Chopera;4.039.888;-370.028;Private room;73;2;45;11/16/2023;1.89;5;218;21;
54049206;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;143033938;Alberto;Fuencarral - El Pardo;Valverde;4.048.637.772;-3.690.110.922;Entire home/apt;87;1;33;9/17/2023;1.42;3;118;14;
54328868;Loft in Madrid ;4.82;1;bedroom;2;bed;1;bath;59042126;Geovanna;Centro;Palacio;4.041.919;-371.356;Entire home/apt;113;3;33;11/20/2023;1.54;1;258;8;
5,45E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;private_bath;24495277;Daniela;Retiro;PacÃ­fico;4.040.690.231;-3.677.825.928;Private room;60;2;66;12/10/2023;2.95;1;64;34;
5,55E+22;Loft in Madrid ;4.82;1;bedroom;1;bed;1;bath;402683004;Ruth;Usera;Orcasur;4.037.986;-369.433;Entire home/apt;60;4;17;11/27/2023;0.78;47;62;6;
5,52E+22;Hostel in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;414244011;The Central House Madrid;Centro;Embajadores;4.040.963;-370.552;Shared room;36;1;17;6/19/2023;0.96;14;231;6;ESB87885356
5,68E+22;casa particular in Madrid ;4.82;1;bedroom;1;bed;1;private_bath;3116002;Minia;ChamberÃ­;Arapiles;4.043.725;-37.073;Private room;45;15;17;11/09/2023;0.87;3;348;11;
5,66E+22;Rental unit in Madrid ;4.82;3;bedroom;5;bed;1.5;bath;40111464;Elena;Centro;Palacio;4.041.566;-371.093;Entire home/apt;161;1;206;11/29/2023;9.51;8;166;107;
5,67E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;161798391;El Tesoro;TetuÃ¡n;Cuatro Caminos;4.045.357;-370.119;Entire home/apt;79;1;500;12/13/2023;22.76;11;0;298;B82174715
5,75E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;1408525;Mad4Rent;Centro;Embajadores;4.041.204;-370.382;Entire home/apt;99;3;33;12/10/2023;1.56;73;287;16;
5,76E+22;casa particular in Madrid ;4.82;1;bedroom;2;bed;1.5;bath;361118484;Margarita;Ciudad Lineal;Quintana;404.378;-364.381;Private room;36;2;33;12/09/2023;1.76;2;1;14;
5,87E+22;Vacation home in Madrid ;4.82;1;bedroom;1;bed;1;bath;269482170;Virginia Y Julian;Centro;Cortes;404.142;-370.241;Entire home/apt;111;3;55;12/09/2023;2.62;5;0;27;
6,00E+22;Boutique hotel in Madrid ;4.82;1;bedroom;1;bed;1;private_bath;453165309;Marco Polo Hostal Boutique;Moncloa - Aravaca;ArgÃ¼elles;4.042.762;-371.692;Private room;88;1;91;11/27/2023;4.5;4;340;48;
6,01E+22;Hostel in Madrid ;4.82;1;bedroom;6;bed;2;shared_bath;453229690;LaPacha Hostel;Centro;Universidad;4.042.255;-370.471;Shared room;22;1;10;11/26/2023;0.67;17;0;6;
6,17E+22;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;199943183;Enrique;TetuÃ¡n;Cuatro Caminos;4.045.318;-369.991;Entire home/apt;124;1;38;12/04/2023;1.95;24;250;20;
6,21E+22;Condo in Madrid ;4.82;1;bedroom;1;bed;1;bath;24328829;Alvaro;ChamberÃ­;Trafalgar;4.042.974;-370.024;Entire home/apt;106;2;56;11/26/2023;2.98;6;62;29;
6,23E+22;casa particular in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;317709942;Estrella;Ciudad Lineal;Pueblo Nuevo;4.042.574;-363.684;Private room;27;2;57;8/20/2023;2.99;1;42;25;
6,32E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1.5;bath;460208087;JosÃ©;Centro;Embajadores;4.041.242;-370.625;Entire home/apt;122;3;71;12/10/2023;4.07;1;217;51;
6,32E+22;Condo in Madrid ;4.82;1;bedroom;1;bed;1;private_bath;19062206;Marcos;Fuencarral - El Pardo;Valverde;4.050.059;-367.639;Private room;59;3;21;10/24/2023;1.11;1;0;8;
6,42E+22;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;462492496;Royi;Carabanchel;Comillas;4.039.223;-370.923;Entire home/apt;66;2;44;11/17/2023;2.44;2;176;25;
6,40E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;4615520;Mahdrid Apartments;Centro;Universidad;40.427.254;-37.084.568;Entire home/apt;81;3;17;10/31/2023;0.96;22;254;8;
6,48E+22;Condo in Madrid ;4.82;2;bedroom;2;bed;3;bath;129339480;Mario;Centro;Universidad;404.276;-370.305;Entire home/apt;269;4;11;8/26/2023;0.95;1;353;11;
6,56E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;291253690;Fran Y Marta;Centro;Palacio;4.041.211;-371.229;Entire home/apt;127;1;60;11/29/2023;3.47;247;348;36;
6,56E+22;Rental unit in Madrid ;4.82;2;bedroom;2;bed;2;bath;1408525;Mad4Rent;Centro;Embajadores;4.041.033;-370.427;Entire home/apt;160;3;28;12/04/2023;1.6;73;333;17;
6,61E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;466866080;JosÃ© AndrÃ©s;Latina;Puerta del Angel;404.133.792;-37.250.826;Private room;30;3;49;12/01/2023;2.79;1;0;39;
6,64E+22;Hostel in Madrid ;4.82;1;bedroom;1;bed;0;shared_bath;411004237;Nora;Centro;Justicia;4.041.936;-369.792;Shared room;26;1;11;12/15/2023;0.63;10;363;6;
6,62E+22;Rental unit in Madrid ;4.82;1;studio;1;bed;1;bath;232520062;Alexander;ChamberÃ­;Gaztambide;4.043.885;-37.161;Entire home/apt;65;60;11;11/30/2023;0.66;34;225;9;
6,69E+22;Condo in Madrid ;4.82;1;bedroom;1;bed;1;bath;116641080;Cristina;Arganzuela;Delicias;404.002.178;-36.952.403;Entire home/apt;91;1;77;12/10/2023;4.56;2;158;62;
6,70E+21;Rental unit in Madrid ;4.82;3;bedroom;4;bed;2;bath;469212972;El Canelo;Centro;Sol;4.041.503;-370.599;Entire home/apt;217;1;60;12/03/2023;3.53;1;178;46;
6,87E+22;Condo in Madrid ;4.82;1;bedroom;1;bed;2;shared_bath;156161164;Zhiyong;Latina;Lucero;404.040.149;-37.555.908;Private room;30;1;33;12/07/2023;2.02;3;1;14;
6,89E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;153229405;Ignacio;Centro;Palacio;4.041.286;-370.835;Entire home/apt;293;1;124;11/01/2023;7.59;5;166;84;
6,97E+22;Condo in Madrid ;4.82;1;bedroom;1;bed;1;bath;41441815;Eva;Salamanca;Guindalera;4.043.681;-367.321;Entire home/apt;71;2;43;12/08/2023;3.06;1;0;33;
7,15E+22;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;70553974;Gabi;Puente de Vallecas;Numancia;4.040.475.538;-3.661.062.419;Entire home/apt;70;4;17;4/20/2023;1.25;1;317;6;
7,17E+22;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;123624020;Beltran;Centro;Palacio;4.041.463;-370.979;Entire home/apt;94;2;96;12/09/2023;6.79;5;97;83;VT-6538
7,19E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1.5;bath;53535785;I Love Madrid;Centro;Cortes;4.041.337;-36.992;Entire home/apt;87;4;76;12/15/2023;5.12;4;0;60;
7,25E+22;Place to stay in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;481134584;Miryan;Latina;Campamento;4.039.723.106;-3.773.336.336;Private room;30;1;72;12/08/2023;4.91;1;1;61;
7,26E+22;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;23293659;Valverde;Centro;Palacio;4.041.218;-371.229;Entire home/apt;86;2;61;11/30/2023;4.85;1;72;59;
7,37E+22;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;204406531;Carlos;San Blas - Canillejas;Rejas;404.429;-358.171;Entire home/apt;77;1;72;12/07/2023;5.07;5;346;63;
7,38E+21;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1.5;shared_bath;483704705;Rosa;Retiro;JerÃ³nimos;4.040.713;-368.193;Private room;50;2;73;12/03/2023;5.19;2;331;63;
7,45E+22;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;bath;484523278;Mariela Y Dani;Centro;Cortes;4.041.308;-369.604;Entire home/apt;105;1;50;12/10/2023;3.61;1;349;43;
7,55E+22;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;shared_bath;19904756;Daniel;Latina;Puerta del Angel;4.041.472;-372.746;Private room;46;3;45;11/27/2023;3.38;2;338;43;
7,56E+22;Rental unit in Madrid ;4.82;1;bedroom;2;bed;1;shared_bath;67791304;Conrado;Ciudad Lineal;San Pascual;4.044.079;-364.981;Private room;30;2;74;12/11/2023;5.55;3;59;65;
7,63E+22;Rental unit in Madrid ;4.82;2;bedroom;3;bed;1;bath;291253690;Fran Y Marta;Centro;Sol;4.041.731;-370.093;Entire home/apt;176;1;44;12/12/2023;3.49;247;0;42;VT-EN PROCESO
7,75E+22;Rental unit in Madrid ;4.82;1;studio;1;bed;1;private_bath;463380868;Lotus;Centro;Palacio;4.041.835;-370.951;Private room;127;1;22;10/14/2023;2.1;9;57;22;
7,71E+20;Rental unit in Madrid ;4.82;1;studio;1;bed;1;bath;489559517;Alfonso;Arganzuela;Palos de Moguer;404.023.985;-36.898.022;Entire home/apt;106;2;10;10/31/2023;0.79;1;1;8;
7,71E+22;Rental unit in Madrid ;4.82;1;bedroom;2;bed;2;bath;9885245;My Mad Madrid;Retiro;NiÃ±o JesÃºs;4.041.511;-367.569;Entire home/apt;103;2;59;12/06/2023;4.99;70;0;59;
7,81E+22;Rental unit in Madrid ;4.82;2;bedroom;2;bed;1;bath;491297090;Manuel;Puente de Vallecas;San Diego;403.930.671;-36.702.662;Entire home/apt;90;1;11;12/07/2023;0.93;1;339;11;
7,83E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;96025379;Carlos;Arganzuela;Delicias;4.039.176.602;-3.694.852.055;Entire home/apt;58;10;22;11/20/2023;2.01;5;53;22;VT
7,85E+22;Home in Madrid ;4.82;1;bedroom;1;bed;1;private_bath;481559529;Eva Maria;ChamartÃ­n;HispanoamÃ©rica;404.524.643;-36.726.432;Private room;58;4;38;11/20/2023;3.3;6;0;38;
7,85E+22;Rental unit in Madrid ;4.82;2;bedroom;3;bed;1;bath;492016411;Susana;Centro;Embajadores;4.041.188.781;-3.702.545.118;Entire home/apt;120;5;11;12/08/2023;1.09;1;99;11;
7,90E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;205068582;Eric;Moncloa - Aravaca;Valdezarza;4.046.713;-371.949;Private room;31;1;17;7/16/2023;1.47;3;215;17;
7,99E+22;Vacation home in Madrid ;4.82;1;bedroom;2;bed;1;bath;494775913;Totec;ChamartÃ­n;HispanoamÃ©rica;404.543.237;-36.813.431;Entire home/apt;190;1;17;9/01/2023;1.74;5;297;17;
8,01E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;bath;30256733;Juan;Centro;Universidad;4.042.329.306;-3.701.926.053;Entire home/apt;79;2;50;12/06/2023;4.98;15;0;50;
8,05E+22;Rental unit in Madrid ;4.82;1;bedroom;1;bed;1;shared_bath;401916112;Jasmin;VicÃ¡lvaro;Ambroz;4.040.712.615;-3.608.386.108;Private room;23;1;39;12/12/2023;4.38;1;338;39;
